137,9.777751243414146,-3.9999982512873853,-3.999999100666966,-3.999982305552377
138,9.777751243408954,-3.9999986370074545,-3.9999850080967083,-3.99998669663128
139,9.777751243397214,-3.999999195993694,-3.999999100666966,-3.999982305552377
140,9.777751243388648,-3.9999992800130935,-3.999975094072143,-3.999992923815846
143,9.777751243368309,-3.9999998526608738,-3.9999687007870355,-3.9999984801097495
149,9.77775124335708,-3.9999999278576825,-3.9999942462473372,-3.999992923815846
152,9.777751243351899,-3.9999998526608738,-3.9999844284887978,-3.9999984801097495
155,9.777751243340209,-3.999999749384079,-3.99999338875286,-3.9999998199419724
162,9.777751243331066,-3.9999999866747458,-3.9999993201918347,-3.9999993971020986
180,9.777751243329284,-3.9999999866747458,-3.9999993201918347,-3.999999925180961
188,9.777751243328966,-3.9999999788317706,-3.999999309762739,-3.9999998863061714
195,9.777751243328932,-3.9999999803784485,-3.999999798190249,-3.9999998786696316
200,9.777751243328863,-3.999999994608511,-3.9999995398289765,-3.999999872022043
202,9.777751243328842,-3.9999999848998526,-3.999999633487595,-3.9999999305083245
203,9.777751243328328,-3.999999994608511,-3.999999822009091,-3.999999872022043
211,9.777751243328225,-3.9999999848998526,-3.9999999613071533,-3.999999936619807
213,9.777751243328098,-3.9999999962362702,-3.999999886592919,-3.9999999269008333
217,9.777751243328018,-3.9999999962718302,-3.9999999070902246,-3.9999999504883323
219,9.777751243327765,-3.9999999954334418,-3.999999822009091,-3.9999999971233846
292,9.777751243327671,-3.9999999942327427,-3.999999936817272,-3.9999999815087355
410,9.777751243327659,-3.999999997336484,-3.9999999176216563,-3.999999995011243
0,9.777903217277268,-2.8094183679194753,-3.32552972796715,-2.5495391648501373
5,9.777814894020711,-3.941859535549172,-2.146696781578197,-2.61692817741743
7,9.77776722959835,-3.602963437505238,-3.32552972796715,-3.5400187501791938
9,9.777754952961871,-3.941859535549172,-3.4764834550242147,-3.667224787046049
17,9.777753634425203,-3.936035907383691,-3.565143647993187,-3.8970113777672184
22,9.777752706524485,-3.941859535549172,-3.904773380330273,-3.93294597140262
27,9.777752551710515,-3.941859535549172,-3.904773380330273,-3.979265389610739
28,9.777751674571624,-3.9862003200197536,-3.904773380330273,-3.979265389610739
32,9.777751662150358,-3.9891889136311405,-3.9664716358868826,-3.9432767732262812
33,9.77775151843239,-3.993391974373885,-3.945131169454271,-3.970424668953921
44,9.777751444839726,-3.9961809079647423,-3.9723962255325205,-3.967548110530156
45,9.7777514130992,-3.996043400609974,-3.939875486658329,-3.9902986331318564
47,9.777751393493997,-3.9982493177543525,-3.9125479193286425,-3.994596409945397
48,9.77775132696464,-3.9982493177543525,-3.9676661110161726,-3.994596409945397
57,9.777751283936567,-3.999269847117988,-3.9999567457574243,-3.9910687638146896
62,9.777751267340154,-3.9991566649303705,-3.995436288846772,-3.998736418413233
66,9.77775126197888,-3.9994506377431023,-3.995436288846772,-3.998736418413233
71,9.77775126115715,-3.9999365555017627,-3.994574340587946,-3.99639401880516
73,9.777751257448593,-3.9994796226270792,-3.9970455098325472,-3.9994952504891836
79,9.777751255524478,-3.99978068482852,-3.9999567457574243,-3.997307929638011
80,9.777751249139753,-3.999893285102478,-3.998970472520144,-3.9990788684776524
83,9.777751247923016,-3.9998526210154717,-3.9984545407943566,-3.9999057813087893
85,9.777751246308892,-3.999971883617236,-3.999145061323102,-3.999480639961256
90,9.777751246184158,-3.999971883617236,-3.999841329675319,-3.999279698833938
91,9.777751245322257,-3.9998915196490255,-3.9999893699956477,-3.99999734615931
93,9.777751244508833,-3.9999362156085185,-3.9999893699956477,-3.99999734615931
104,9.777751244414276,-3.999971883617236,-3.9995412725753705,-3.9999694899467833
105,9.777751244259692,-3.9999637398260943,-3.999868033591727,-3.9999560737915605
106,9.777751244070897,-3.9999986392143634,-3.999890195046474,-3.999800618244032
107,9.777751243771219,-3.9999767114943303,-3.9999893699956477,-3.99999734615931
110,9.777751243667657,-3.9999878198635086,-3.9998952709524502,-3.99999734615931
117,9.777751243657805,-3.999994196128475,-3.9998683117692035,-3.9999715023058133
118,9.777751243626032,-3.999988983243384,-3.999966645026237,-3.999979305433602
122,9.777751243510439,-3.999995044721301,-3.999913431104022,-3.9999995701574793
127,9.777751243499717,-3.999995418172385,-3.999966645026237,-3.9999823595154536
128,9.777751243423037,-3.999995044721301,-3.9999966488028096,-3.9999995701574793
131,9.77775124337046,-3.999997947970924,-3.9999966488028096,-3.9999995701574793
143,9.777751243364195,-3.99999967963111,-3.999984157704211,-3.9999955598359787
144,9.777751243360752,-3.9999988862673312,-3.9999974200881825,-3.9999967816871616
146,9.777751243354956,-3.99999967963111,-3.999984157704211,-3.9999984704176557
148,9.77775124335196,-3.999999121215826,-3.9999980905504127,-3.9999980118301943
154,9.777751243341045,-3.999999704151312,-3.9999974200881825,-3.999998359259632
155,9.777751243337375,-3.9999998047331564,-3.999995279361405,-3.999999710886864
156,9.777751243336635,-3.999999927665997,-3.999994109713752,-3.9999997617541885
162,9.777751243335262,-3.9999999969296756,-3.999994109713752,-3.9999997617541885
163,9.77775124333433,-3.9999997876778295,-3.9999996019866395,-3.999999399252818
166,9.77775124333355,-3.999999821920181,-3.9999996019866395,-3.999999399252818
171,9.777751243331107,-3.9999999108563937,-3.9999995957045065,-3.999999707201851
172,9.77775124332983,-3.9999999969296756,-3.9999991794210534,-3.9999997617541885
174,9.7777512433295,-3.9999999920695246,-3.9999987355734214,-3.999999868236521
185,9.777751243328858,-3.9999999969296756,-3.9999991794210534,-3.999999995243694
190,9.777751243328465,-3.9999999950408345,-3.999999803484654,-3.9999997791498396
195,9.777751243328302,-3.9999999861842275,-3.9999997984970888,-3.9999998765398725
201,9.777751243327915,-3.9999999902463035,-3.9999999592660926,-3.999999868236521
226,9.777751243327799,-3.9999999906539134,-3.9999999264970443,-3.999999986392831
284,9.777751243327751,-3.999999999224879,-3.9999999855628863,-3.999999960740779
311,9.777751243327614,-3.999999999224879,-3.9999999855628863,-3.999999968134988
346,9.777751243327561,-3.999999998450329,-3.9999999592660926,-3.9999999905701413
686,9.777751243327499,-3.999999996352231,-3.9999999644926936,-3.9999999904077366
774,9.77775124332742,-3.999999998473165,-3.999999996002694,-3.9999999911209394
1405,9.777751243327348,-3.999999998535024,-3.999999965111133,-3.9999999983849426
5633,9.777751243327346,-3.9999999987180854,-3.9999999852243158,-3.9999999934390185
6303,9.777751243327334,-3.999999998136979,-3.9999999852243158,-3.9999999919106948
7454,9.777751243327325,-3.9999999980469836,-3.999999974876518,-3.999999998997095
12175,9.777751243327303,-3.9999999975216514,-3.9999999940131623,-3.999999992461632
