2020-10-05 10:53:07.659006,0,9.777744935025515,9.836384740972553,5,9.777744935025515,9.875894060067417
2020-10-05 10:53:29.249215,1000,9.777741571033342,9.777741571383466,188,9.777741571170548,9.885729079396581
2020-10-05 10:53:50.951992,2000,9.777741571007153,9.77774157117216,16,9.777741579761827,9.959549912415106
2020-10-05 10:54:12.177619,3000,9.777741571007153,9.77774157107476,13,9.777741571428086,9.873648421871023
2020-10-05 10:54:33.599985,4000,9.777741571006837,9.777741571049637,10,9.777741582263005,9.919610923547951
2020-10-05 10:54:54.892595,5000,9.777741571003931,9.777741571027551,9,9.777741571033214,9.923837705481214
2020-10-05 10:55:16.269041,6000,9.7777415710003,9.777741571024128,7,9.77774157964544,9.907441635148299
2020-10-05 10:55:37.556591,7000,9.7777415710003,9.777741571023318,3,9.7777415734035,9.886780580916822
2020-10-05 10:55:59.205900,8000,9.777741570999481,9.77774157102158,6,9.77774157361659,9.906720427219678
2020-10-05 10:56:20.374686,9000,9.77774157099796,9.777741571019492,2,9.777741573602837,9.907063387176128
2020-10-05 10:56:41.623485,10000,9.77774157099796,9.777741571014012,1,9.777741610642341,9.907921189646933
2020-10-05 10:57:02.909775,11000,9.77774157099796,9.777741571013964,1,9.77774157567144,9.913092002751997
2020-10-05 10:57:24.059738,12000,9.77774157099796,9.777741571013722,1,9.777741577076196,9.907641035517646
2020-10-05 10:57:45.345315,13000,9.77774157099796,9.77774157101362,2,9.777741825998628,9.844928818652305
2020-10-05 10:58:06.729381,14000,9.777741570997357,9.777741571013504,2,9.777741586487128,9.863817462174492
2020-10-05 10:58:28.069883,15000,9.777741570997318,9.777741571011388,7,9.777742608556286,9.86716711611478
2020-10-05 10:58:49.499728,16000,9.777741570997286,9.777741571011385,1,9.798333913861136,9.941967156010305
2020-10-05 10:59:10.840957,17000,9.777741570997286,9.777741571011385,0,9.777741961658482,9.93006220707566
2020-10-05 10:59:32.363455,18000,9.777741570997126,9.777741571010376,3,9.807315192642774,9.981390650507825
2020-10-05 10:59:53.490809,19000,9.777741570997126,9.777741571009631,2,9.777741571646517,9.92495909717116
2020-10-05 11:00:14.891478,20000,9.777741570994904,9.777741571007448,4,9.777761242202518,9.901823245661395
2020-10-05 11:00:36.263845,21000,9.777741570994904,9.777741571007406,2,9.777741573246491,9.905045881396203
2020-10-05 11:00:57.438002,22000,9.777741570994904,9.77774157100687,2,9.77774157470438,9.895363258898263
2020-10-05 11:01:18.484850,23000,9.777741570994904,9.77774157100687,0,9.777741897695158,9.913795134897557
2020-10-05 11:01:39.698440,24000,9.777741570994904,9.777741571006386,2,9.777741571048907,9.888023378749502
