0,8.7023939769184,1.2199803260752624,1.9072460606279318,-2.8948104223020565,-3.268745191103071,-1.3524905770075528,-1.8872283056231796,0.13684225172413367,1.0984244959941227,-0.8169432127870992,-0.8344927883069615,0.43175662580556207
6,7.3099157321723025,-1.6322761224246234,-2.268165278343167,-3.712571903616657,-2.4459207346700804,1.593370114730443,-1.5959880513359959,-1.6946398845786836,0.8530521153170154,-2.703719166975271,-1.702004096438878,1.624556674286226
7,6.1149231523425405,-0.5435823923764314,-2.5555826883409263,-2.0538348641468005,-1.9627015845212807,1.8176666818858163,-2.024429046067435,-1.6443940135746282,0.7235659127509723,-2.236349096040931,-2.6670600241720055,-0.1935294439658657
22,5.077122469608794,-1.1846978333039733,-0.548364245051387,-2.2289152355066015,-1.958830352291236,0.12682591451423342,-3.420741617612504,-0.9560506126515753,-3.4813350160584675,-1.9516444039825067,-0.48771339547438053,-0.382464380983632
74,5.0249648901167525,-0.27917183856722705,-0.34922474689883554,-0.5272364370446461,-2.9982570318375568,0.38520044646268714,-2.5320508538176925,-0.14029965704320768,-2.1952999637181225,-1.573841331661959,1.516387550395644,0.28370816274516464
107,4.843797048282233,-1.7853116312743125,-1.2496624035168544,-3.565561064415187,-3.398919164673213,0.8330727492004071,-2.473313413398026,0.3963012961193071,-0.19215682419909075,-1.4059823011982608,-2.6670600241720055,-0.027286667858855918
156,4.8437441534183865,-1.7853116312743125,-1.2496624035168544,-3.565561064415187,-3.6900210656000123,0.8330727492004071,-2.473313413398026,0.3963012961193071,-0.19215682419909075,-1.4059823011982608,-2.6670600241720055,-0.027286667858855918
183,4.843485253468508,-1.7853116312743125,-1.2496624035168544,-3.565561064415187,-3.6900210656000123,0.8330727492004071,-2.473313413398026,0.3963012961193071,-0.19215682419909075,-3.0138543878679176,-2.6670600241720055,-0.027286667858855918
216,4.842848116914284,-1.7853116312743125,-1.2496624035168544,-3.565561064415187,-3.6900210656000123,0.8330727492004071,0.28710615302520937,-1.6979982541246907,0.5603884520235156,-1.0194210365074714,-2.6670600241720055,-0.027286667858855918
244,4.842302630742514,-1.736137685043405,-1.4557242948423594,-3.559994440210868,-2.5844025999391826,0.8226774657169282,-2.0793390234061797,1.7930735009828163,-1.694874148696755,-2.6738316227794248,-2.294654790250955,0.336490915549039
