0,1.7660611969371949,-0.5035474130732274,-3.4188762584123333,2.8558574543155535,2.4162232162673645,1.9267750862983455,-4.3256234363666834,-4.385841835872739,4.1140151133906375,-1.5197051412934472,0.2005109314088891,-3.7818332482359662,-1.3772968232902292,2.8366748571229214,-3.489409486087134,-4.712097426128396,-0.2345640053277176
2,1.6924682581879718,-0.5035474130732274,4.731762346033669,3.6183009332918603,-0.6590660724151762,1.9267750862983455,-4.3256234363666834,-4.385841835872739,-3.003331156571527,-1.5197051412934472,0.2005109314088891,-1.9123790430999033,2.561601332408343,2.8366748571229214,2.866435775583639,-1.2776039943560709,-0.2345640053277176
4,1.1919836990479724,-0.5035474130732274,3.5286784776007702,-0.6579910301092065,-0.6590660724151762,1.731443295483821,-4.3256234363666834,-4.385841835872739,-3.003331156571527,-1.5197051412934472,1.2070378792490857,0.3305149328836843,2.561601332408343,-0.8782057502244012,3.699066934553666,-1.919726448999369,1.8010139887950631
27,1.11743666002988,1.349928562594326,2.563191945756478,4.788583171166643,1.5644191839568373,1.0206355893830483,-2.877606439216068,-4.565764594621449,1.6745739256562682,4.011762120494592,2.7311627395310554,-1.6386803055799644,1.3989407156541067,-0.38632343048152507,3.9312072777376548,-0.9050312752747383,1.9654084569223986
30,1.050010291092772,-0.5035474130732274,1.3757901800286625,0.15878501115389945,-1.1955205912730897,1.731443295483821,-2.071363192866526,-4.385841835872739,-3.003331156571527,4.327086639332049,2.8850559266702716,0.3305149328836843,2.561601332408343,-0.8782057502244012,3.699066934553666,-1.919726448999369,1.8010139887950631
50,0.9720074103937569,-2.893407966606927,3.4402011388371765,-1.9930809147297168,4.786969361757684,-3.973022458840526,-3.462558977688146,-3.1284344748790627,-1.5415546760856522,2.390040071284326,-4.4313283386640325,-2.836415095283372,4.708914340702005,4.952476499853366,2.5776853407264593,-3.8253765129436186,-4.112619353869482
63,0.7592973641773533,-0.3687625899749829,2.371080249886993,-0.19412504118543517,1.218180743817828,4.748204145114258,-3.6417400262066115,-2.825272541473769,-3.641064095775585,1.3607105271849278,4.188858229673407,-1.5538366172946876,3.6009162307431026,-4.175761962538109,0.9405621587843749,3.6385201678720076,-3.7678496790976737
150,0.7103644921148563,-0.3687625899749829,2.371080249886993,-0.008080331477760438,1.218180743817828,4.748204145114258,-3.641928248258119,-2.825272541473769,-3.641064095775585,1.2749075900851874,4.188858229673407,-1.5538366172946876,3.6009162307431026,-0.4014130285283857,0.9405621587843749,3.6385201678720076,-3.7678496790976737
395,0.6968386555814804,-0.3687625899749829,2.371080249886993,-0.008080331477760438,-0.732079019094412,4.748204145114258,-3.641928248258119,-2.825272541473769,-3.641064095775585,1.2749075900851874,4.188858229673407,-1.5538366172946876,3.933011117034706,0.9800460365541104,0.9405621587843749,3.6385201678720076,-4.875150935163042
1332,0.6825001517804629,-0.3687625899749829,2.371080249886993,-0.008080331477760438,-0.732079019094412,4.748204145114258,-3.641928248258119,-2.825272541473769,-3.641064095775585,1.2749075900851874,4.188858229673407,-1.5538366172946876,3.933011117034706,1.9153929911511332,0.9405621587843749,3.6385201678720076,-1.3304265912793212
