#	Simulation	Obj	Vr	k10	k13	k16	k19	k22	k25	k4	k7	k_10	k_13	k_16	k_19	k_22	k_25	k_4	k_7	ke	kh	kt	kx
	gen786ind34	0.0009184821127255342	8.67971289947985	0.15189558112320983	1.1721205378770845	0.2051522656397697	0.5538908440104927	0.23438978501402863	0.11850946885975128	0.9083853403997871	0.1848234953034013	0.8946833937666485	4.2346556863355085	4.280195962501804	0.9226905571748877	5.4666972196314205	0.6012488864251914	0.8323602023376422	1.185025318011341	0.19338142334276168	0.11137618059199614	0.10282675395997477	0.6234935193306445
	gen782ind95	0.0009192540782410732	8.67327777601251	0.15189558112320983	1.1721205378770845	0.2051522656397697	0.5538908440104927	0.23026590980294176	0.11855925732909041	0.9083853403997871	0.1848234953034013	0.893597422621332	4.2346556863355085	4.2989198321521425	0.9226905571748877	5.4666972196314205	0.6012488864251914	0.8323602023376422	1.1824227429803857	0.19339998567364683	0.11146940892559538	0.10282675395997477	0.6235030036104614
	gen777ind10	0.0009228004490421648	8.67971289947985	0.15189558112320983	1.1721205378770845	0.2051522656397697	0.5538908440104927	0.23322324620761364	0.11850946885975128	0.9083853403997871	0.1848234953034013	0.8946833937666485	4.2346556863355085	4.280195962501804	0.9226905571748877	5.4666972196314205	0.6012488864251914	0.8323602023376422	1.185025318011341	0.19338142334276168	0.11137618059199614	0.10282675395997477	0.6234935193306445
	gen793ind55	0.000924142766616075	8.657730027153123	0.15188992250839342	1.1650592013449477	0.2051522656397697	0.555682447958629	0.23026590980294176	0.11855925732909041	0.9079801532695506	0.1848234953034013	0.893597422621332	4.22578200076715	4.2563061402210565	0.9184218226124676	5.64622016818299	0.6012488864251914	0.8323602023376422	1.1823032377825409	0.19339998567364683	0.11140398493213667	0.10278738368659211	0.6221389639670069
	gen789ind31	0.0009260682753288766	8.67327777601251	0.1518956240187869	1.1721205378770845	0.2051522656397697	0.5538908440104927	0.23026590980294176	0.11855925732909041	0.9085837912633701	0.1848234953034013	0.893597422621332	4.2346556863355085	4.309887928003163	0.9244415072012993	5.447969142810458	0.5908697576104741	0.8323602023376422	1.1824227429803857	0.19339998567364683	0.11146940892559538	0.10282675395997477	0.6256565384218692
	gen781ind2	0.0009261924021949698	8.651164477178497	0.151594226768944	1.1232436031483208	0.2051522656397697	0.5519036076491993	0.2276679044839854	0.11838014184098378	0.9087005231412356	0.188155370231004	0.9013209336243004	4.295453970767989	4.171621256214914	0.8923241664056757	5.719321811122698	0.6554822318436823	0.8320686058742512	1.1880125492876596	0.19383780726079797	0.11120291737249159	0.10293528959343425	0.6227672483720244
	gen796ind17	0.0009262338468960202	8.663199410891327	0.15211057414266835	1.1523337811117045	0.20549583413896208	0.5599040868225793	0.2607912850546463	0.11876025583293559	0.9083931124933926	0.18193782527381439	0.8913914716393708	4.119034140107228	4.247886377070364	0.9141728369188561	5.774186229460828	0.5743257457371138	0.8269566755505624	1.187478536963514	0.19392185474033735	0.11134171106808295	0.10281665410333418	0.6207684656100969
	gen786ind69	0.0009268040186781011	8.677282653331048	0.1518584529013687	1.1385328365389273	0.2066172316607947	0.5532621454203394	0.23621856408604291	0.11773753046662211	0.9091249795990092	0.18519279711924616	0.8866501993960926	4.251197814318579	4.171005244814808	0.9161092319740277	5.535128423352179	0.5401541823579554	0.8338786269359333	1.1907522764938425	0.19384534849615825	0.11150646584012212	0.10281657146112803	0.6284581001365444
	gen793ind6	0.000927400560397497	8.665382211490355	0.15187402622378	1.170411326874519	0.2052484529441775	0.555887717010011	0.2536167285377129	0.11850946885975128	0.9079347007471145	0.18400101678242262	0.8958390582241281	4.254558033228581	4.216485652839113	0.936476054552455	5.719321811122698	0.5975111730998773	0.8292431185842309	1.1823493342071314	0.1939324782725002	0.11127795639031575	0.10283014862043122	0.6257408916758487
	gen794ind20	0.0009291411927219728	8.663235950718216	0.15201856720647874	1.1527056438094267	0.2078144252165948	0.5524283550083828	0.22953042873652227	0.11829983469656974	0.9087173725399839	0.18482349530340134	0.8983574058278226	4.2423859189863995	4.182987399545564	0.8875013260884538	5.831638539100538	0.6489996323019541	0.8308862172448245	1.1875086378630584	0.19402110431385497	0.11134171106808295	0.1027941404641115	0.6255553854404544
	gen779ind3	0.0009293238327833952	8.651164477178497	0.15177343469142723	1.1527056438094267	0.2051522656397697	0.553598340545979	0.2276679044839854	0.11838014184098378	0.9084535687174249	0.1854941893779034	0.9013209336243004	4.273657445160526	4.171621256214914	0.8994238350345822	5.719321811122698	0.6002523041419712	0.8320686058742512	1.1844496567693135	0.1938719356185711	0.11120291737249159	0.10285636255903317	0.6227672483720244
	gen788ind97	0.0009297967092718324	8.674474121414407	0.15184950097043468	1.1323181716077857	0.2052484529441775	0.5540057153001023	0.24049206971991474	0.11806294728366656	0.9082814145549727	0.1858814055717545	0.8782303352764729	4.244400922370596	4.221937694626121	0.9235184636972645	5.719321811122698	0.6030247292738475	0.8326181905474045	1.1836776181208148	0.1934438770471536	0.11136379270987197	0.10293328653621131	0.6234935193306445
	gen796ind4	0.0009299671904352312	8.658076024258882	0.1518979750645546	1.1848190047960523	0.20579035580460914	0.557934421041371	0.22975382216298898	0.11830647889638932	0.9089647715956573	0.18252793700518913	0.896021437522618	4.263872431116154	4.164236621893389	0.9357344893981819	5.719321811122698	0.5539441007826245	0.8292431185842309	1.1787328020689862	0.19385819597690082	0.11134430395544362	0.10284890264337619	0.6234935193306445
	gen785ind42	0.0009302466257440476	8.665382211490355	0.15187402622378	1.1746602277882738	0.2052484529441775	0.555887717010011	0.2536167285377129	0.11850946885975128	0.9079347007471145	0.1839596090838248	0.8958390582241281	4.263872431116154	4.216485652839113	0.9357344893981819	5.719321811122698	0.5975111730998773	0.8292431185842309	1.1823493342071314	0.1939324782725002	0.11134430395544362	0.10286169686960377	0.62211357208098
	gen795ind15	0.0009303282154282785	8.651164477178497	0.15177343469142723	1.1527056438094267	0.2051522656397697	0.553598340545979	0.2276679044839854	0.11845473277911969	0.9084535687174249	0.1854941893779034	0.9013209336243004	4.273657445160526	4.171621256214914	0.8994238350345822	5.719321811122698	0.6288901551149503	0.8317673178984597	1.1825411136791948	0.19394952164016702	0.11120291737249159	0.10285636255903317	0.6228654046367958
	gen793ind64	0.0009309126462793043	8.620071674794932	0.15172265837659044	1.204760298212801	0.20835364541016113	0.5536997634716119	0.17764258156818838	0.11852095674654314	0.9083486701927207	0.1856201916391211	0.9137616768774026	4.400051927056493	4.091952042934936	0.8951126535099262	6.219488015631993	0.6262626928415378	0.8307015324955881	1.1819020140304315	0.1936666640906715	0.11113707948631713	0.1027847857418158	0.6128696850902875
