#	Simulation	Obj	k2	k3	k4	k6	k8	k_2	k_3	k_4	k_6	k_8
	gen217ind603	9.921763978319724	16.311566163287303	5.027545329989808	1.037383297750564	424.4029956321211	173.89550942942662	39.05779445791648	17.955129852798375	0.4828175174715747	273.7942714963138	234.45954810404785
	gen236ind329	9.960644098403899	16.311566163287303	3.9249384107900753	1.037383297750564	78.38248777381966	4.853202196252001	39.05779445791648	13.826959105590682	0.4828175174715747	52.55506631893165	7.386238444060529
	gen223ind553	9.961970963562234	0.03740108788275487	20.260426616714106	453.9781291713223	16.56109739918954	20.99459651532972	0.02818339532384204	74.55320091083843	250.4370196030133	8.32294398337806	26.846839436956202
	gen207ind692	9.963001442244815	16.311566163287303	3.9249384107900753	1.037383297750564	424.4029956321211	173.89550942942662	39.05779445791648	13.826959105590682	0.4828175174715747	273.7942714963138	234.45954810404785
	gen176ind775	9.963001442244815	16.311566163287303	3.9249384107900753	1.037383297750564	424.4029956321211	173.89550942942662	39.05779445791648	13.826959105590682	0.4828175174715747	273.7942714963138	234.45954810404785
	gen237ind247	9.963965162802518	0.03740108788275487	20.260426616714106	453.9781291713223	16.56109739918954	30.464680602820984	0.02818339532384204	74.55320091083843	250.4370196030133	8.32294398337806	40.24920642259113
	gen234ind208	9.96834872217484	0.01486221981376702	41.47017629600127	566.5991128129045	100.58288268800695	8.667952460525386	7.520784990868701e-05	148.8162695424796	285.37663809903023	61.424871025212695	11.689163349373844
	gen237ind863	9.968427295963995	0.014979704666675269	2.360018191811774	626.6818764906805	12.981982018762668	35.12238889709	0.007643602124263849	8.464017687550738	354.2423317708098	7.721724554314231	46.57278136991282
	gen236ind836	9.971523325449914	2.1677299765033724	4.236880321316059	776.6960287197421	887.8480460262335	0.094175347119208	5.5410811930003465	14.880449724693156	292.45233721618564	632.154085455862	0.12937484313416003
	gen136ind222	9.97736758547099	115.18878697896363	10.884857581314689	0.18671685560229975	816.7393267270497	35.34487147209593	208.38353937790168	40.595643568487034	0.09482305168777758	395.10443115771744	44.79041943706519
	gen213ind889	9.979712279281024	142.70518261119622	108.56785450596095	0.18671685560229975	901.4537559045771	35.34487147209593	222.33362127387505	405.65862503449324	0.09482305168777758	395.10443115771744	44.79041943706519
	gen227ind242	9.984352068834724	79.12533139900411	122.07854862028867	1.8273100053262181	0.822844198809573	0.9635904547345887	215.36271434127306	427.46386750175213	0.7804101929136913	0.6206236084609346	1.4401980306362672
	gen224ind989	9.986437267575859	9.997822137848337	33.631200458509774	46.41104998705619	629.0073539474558	287.4829364574889	47.541171660138716	120.2011288036789	12.672714385692368	405.3994155195333	377.0100318121999
