#	Simulation	Obj	k10a	k10b	k10c	k11	k12	k13a	k13b	k13c	k14	k9	k_10a	k_10b	k_10c	k_9	kr1a	kr1b	kr1c	kr2a	kr2b	kr2c
	gen77ind189	105.75878093130761	0.00793728229484435	47.6128530177504	111.77244775028926	1.5346208888974404e-05	40.524358774441815	0.0007954536676787228	1.2145351897818815e-05	5.583333532824891	0.33819965073337754	0.00011949818758870726	2.137441607017448	50.6606455176373	0.011257850722165067	92.17755502988801	0.00024481452801761335	0.01187215233879939	0.00018718166242210333	0.0036694820019322304	0.0001623663272700625	0.46550306456807933
	gen61ind135	105.75878093130761	120.48492076010126	1.2286159902981668	77.86581900999117	0.00937480303389917	15.772312921252745	15.138883407724364	0.005662383201398111	0.02624353969692837	0.004964018524155916	45.16463940942871	6.076207304028461e-05	0.0002890785206389493	313.20855072369847	570.9450339176494	4.284798426823321	0.00013230690488915764	0.004803083453458658	128.27177026869586	214.94212276710024	0.7358102421712229
	gen249ind170	105.75878093130761	1.0853375556455354	2.4613162237133975e-05	0.003290534143991227	0.27747698274656457	1.3047992544123896	0.0004717808923369992	8.64127898014292	280.74272332639515	22.159984886044562	0.05729904823745606	209.12446124050567	55.31530444728334	0.00031358344320063926	8.482029894873017e-05	102.40030758347739	0.7218094151308914	0.00016300841774080158	1.0274874968290233e-05	299.5084632196273	33.48141679685964
	gen130ind95	105.75878093130761	1.0853375556455354	2.4613162237133975e-05	0.003122912263412414	0.27747698274656457	1.3047992544123896	0.00036791958465901475	6.495335358659497	280.74272332639515	18.855495446368693	0.05729904823745606	209.12446124050567	55.31530444728334	0.00031358344320063926	0.0002842947908120043	102.40030758347739	0.7218094151308914	0.00016300841774080158	1.0274874968290233e-05	166.08535224710795	33.48141679685964
	gen258ind118	123.2542429142244	3.6911718915516687	0.0002836567311461556	0.002655361193078027	0.003649085635816887	0.694085823384297	6.359528867608377e-05	0.001081263794091729	0.0034311226578217233	0.00024430773890521027	0.003325503965441506	254.43425360402625	21.36795033547259	2.3608786711180574e-05	8.065806668572037e-05	912.090145166356	0.03155985920270633	0.0005539552174340006	42.395704629902525	421.08151666086763	3.142890507618663e-05
	gen258ind141	124.11721257254888	2.0312777272576645	0.0016721403744664868	0.0025767494698412047	0.06489059930556214	7.3648267012510304	2.915409089268929e-05	0.0004697672582145624	0.003966940722476399	0.0002836820835509628	0.05928402099559907	974.0708233125171	71.49845481498468	3.125178042948224e-05	0.0017215690671262569	799.4286673615604	0.040647684239889306	0.000634986994624223	28.644560283056972	586.4683917884253	0.025664873566208148
	gen259ind78	124.40363173124102	1.118365705547853	0.029749022786606318	0.0024967884892332765	0.006376420294107653	0.7124653536013142	4.114431495234345e-05	0.0012433322665469388	0.0034756476405006062	0.0002454518368143538	0.0070495970520478325	194.20514028877957	126.21349318270148	1.9421174499092906e-05	5.614782759285278e-05	549.4457508825653	0.02459901729433557	0.0005314511638128079	74.2561649554281	139.89748645671904	8.578249940795522e-05
	gen257ind195	124.53167589146628	0.005535035829773673	0.5137095122941768	0.0025724853388995263	0.0023424283452373033	1.2892935982468807	1.6058988148653974e-05	0.0012474320118674015	0.0022780286815537293	0.00017423649563571485	0.008436585642492419	803.9856535909925	143.36318826884443	2.4086004356140207e-05	0.00029987004942570044	251.44214901242282	0.03625927241838624	0.0007376359990095756	464.58984835783843	18.449152893595837	60.07438999081114
	gen256ind46	124.69937453648447	0.005721793970880207	0.033413692551580866	0.0025724853388995263	0.00244940651550461	1.2892935982468807	1.56736921188865e-05	0.0012474320118674015	0.0022780286815537293	0.00017423649563571485	0.008436585642492419	879.1325142093355	148.62621067805338	2.4673992062380442e-05	0.00029987004942570044	251.44214901242282	0.03625927241838624	0.0006624979492047898	492.83003911168146	5.287488674342698	0.40501908707949225
	gen257ind160	124.71590940129835	0.5670267339448726	0.018340903569852202	0.0024967884892332765	0.006297043821653297	1.102686982855158	6.360812392227448e-05	0.00043649871250917607	0.0035910699807552193	0.00025454387215383253	0.006057014821943222	264.7102026345375	9.756359312316306	1.6257035398507026e-05	7.682836950029966e-05	265.7646346259619	0.047379283455887315	0.0005434188771654049	12.258578781925026	973.2966736369335	0.00015802071524959404
