#	Simulation	Obj	k1	k10	k11	k12	k13	k14	k2	k3	k4	k5	k6	k7	k8	k9	k_1	k_11	k_2	k_3	k_4	k_7	k_8	k_9
	gen176ind799	1.6414983405642314	0.061173298917022716	3497.55018229077	0.09831569731918427	5503.218927871885	0.0005158041082227488	1.1306072440665087	0.17754551541290264	3533.40146079257	285.57416549985766	4372.865918968592	2.6281267382882563	5753.266045307923	1698.440600093229	759.4690740521042	0.0002894292246042897	0.0004009505751877396	0.25820700590525414	0.289431856716159	56.801820384065046	0.0009983881235559216	1.3603837021398004	0.010361247192587287
	gen177ind899	1.6418443463302246	0.06325968390286994	8509.121535227705	0.0844509644386423	7265.14346622111	0.0011269764124988142	0.9135469198098835	0.1751192670278796	6082.571439630893	235.32714605795456	5550.469824610417	2.5408747690246707	6493.212385008261	2995.413372581072	110.32351653149003	0.0003870592618006611	4.800692688073526	19.644626111941097	0.0015179170963964463	53.467588168019624	0.002224159817840178	0.0010439635199587952	0.0003120694567413024
	gen172ind787	1.6423520380292302	0.05894859174468161	4446.20884978702	0.09195845605473309	5391.89488370055	0.0020841542423565766	1.023685508628026	0.1837586534157865	922.6043075031398	2795.3079933137055	2299.063043420306	2.6153986180455493	1077.2919290048114	1443.5634453757007	261.4310711819493	0.00022284691375673167	1.3700117735857882	0.0008069962149314801	5.28226422313052	341.0634133853099	0.00020148517801453492	0.0010134875204436892	0.013589321026252828
	gen174ind216	1.6424877048552966	0.05894859174468161	4444.034150481587	0.09195845605473309	5391.89488370055	0.0002706981343728158	1.023685508628026	0.1837586534157865	922.6043075031398	2795.3079933137055	1832.0582011994147	2.6153986180455493	1077.2919290048114	1443.5634453757007	504.25236540421787	0.0002284358276317127	1.3700117735857882	0.00011998829672206303	5.28226422313052	0.08371015862150673	0.00037038293884233655	0.0010134875204436892	0.013589321026252828
	gen177ind996	1.6427557476137138	0.06268173511075968	3260.955644443694	0.09634722875740986	6707.978972902408	0.006114115272580299	1.0935266185378165	0.17658223411306734	8662.663490793593	505.1092146126293	2281.3040383752527	2.6673422197450094	2859.0622134761174	1302.6930647020959	2153.2513760026577	0.005997065725930496	0.01683213225587436	0.11723208141570506	0.00035854229420162877	0.000119132599450834	0.8075600566079219	0.0002099394013252499	0.05608614938837324
	gen179ind150	1.6428231077951647	0.06006994804439658	4996.170017833078	0.0945941662844082	3563.716255892039	0.0013188601895622583	1.078835891263956	0.1791966992422985	1971.8963707039347	453.8689374783993	5009.907308359249	2.474786663915514	7485.211248874633	4025.5584322029126	253.43151493128886	0.00033233336253064556	0.2968236519783389	2.4331964199312837	4.354293386857084	0.0017211429748540778	14.449899682932958	0.13936834684750637	0.008957112366002915
	gen174ind598	1.6428312766423325	0.06006994804439658	4996.170017833078	0.0945941662844082	3563.716255892039	0.00038482630739011884	1.078835891263956	0.1791966992422985	2249.981558092988	453.8689374783993	3588.4854964661804	2.474786663915514	6654.471010938229	4025.5584322029126	253.43151493128886	0.00033233336253064556	0.0865485679441894	4.239254713813623	0.3386495601865571	1.058545209026706	6.332513965206049	0.13936834684750637	0.0005590405820012129
	gen175ind813	1.6429022408262781	0.05894859174468161	4444.034150481587	0.08959937526203966	4971.576863645662	0.0002706981343728158	1.0148013200983004	0.1837586534157865	922.6043075031398	2795.3079933137055	2444.8388731150912	2.6153986180455493	1077.2919290048114	920.0867823527803	449.6146169182457	0.0002284358276317127	0.023665000196389646	0.0020593194691370907	5.28226422313052	0.08371015862150673	0.0049573573991125676	0.0010134875204436892	0.007866323530042471
	gen173ind943	1.6429619586446742	0.0589954626530429	3633.3624826827636	0.09786862321029638	5431.7427500817475	0.00015632550252142946	1.130960009505021	0.18295412197125624	1110.4422345420235	1219.5184974135814	7918.585411417508	2.500613030000543	8733.83305483699	7120.138921468722	2130.0580204218077	0.0006549402643984534	49.12323122335331	0.026220307917722525	0.00021258476406021444	0.0016406601731713164	0.2307213127093007	0.002330099213659427	0.0003719792533170667
	gen175ind994	1.6429642113376668	0.0589954626530429	3255.633558750422	0.09822327523588104	5431.7427500817475	0.0002871433607651203	1.1066384681365606	0.18295412197125624	5117.8691673147605	1396.7593557866592	7918.585411417508	2.500613030000543	8733.83305483699	7120.138921468722	8853.995932606302	0.0007859395616257236	49.12323122335331	0.017410914575961806	0.00032733156602416	0.0017428003421973684	0.13047024590201425	0.00033815373990150286	0.00013210373857265497
	gen179ind225	1.6429728075347527	0.0695976939711108	3429.1237539389326	0.09042951076298686	3825.0549987251397	0.0025457270899299925	0.9659617847580383	0.1672296435705911	3819.886851367896	174.5970734054055	558.0952433800337	2.617253242086525	7024.92499110107	3439.9010086266444	1355.5795309693774	0.00010801326157163167	0.010427914560611661	0.00014866599119901778	0.28483706561686617	0.3388878819152882	0.022555134963597394	0.011448693501384069	0.004610944340806261
