#	Simulation	Obj	k2	k3	k4	k6	k8	k_2	k_3	k_4	k_6	k_8
	gen354ind654	0.34439090406108624	7.4247094835695595	4.777760302405923	0.0021838303765710507	0.7855863991153703	0.006741183498294853	1.636836388679309e-05	4.6533400958529105	0.00945627426878244	9.268180083943548	0.036119251624837215
	gen358ind83	0.3461550253230844	2.085318254421501	3.197746094686924	0.00206627949599113	0.5401177178787768	0.005628543565882391	2.5956366180204174e-05	2.86676607456762	0.009448461338467566	7.175199671118298	0.02913448481803347
	gen348ind354	0.3471191792857132	9.560161689534999	2.764550386948515	0.002124882257881699	0.6955465479380621	0.005526143565734943	0.13134696938963503	2.4991731130155217	0.010037408993885867	9.00599433856732	0.02927281058254345
	gen327ind881	0.34800532984569577	0.6338824595220957	4.181012469189905	0.0020307936972717294	0.44523588454409363	0.006862412220990601	9.325820829220078e-05	3.927783235865366	0.009250878342754102	5.521890238950112	0.0368037422641482
	gen349ind460	0.34805616074232965	4.444827904056486	4.531584885268784	0.0026994374789465897	0.4219780257662434	0.00601268813015237	0.0299358245908845	4.3312273477049645	0.012656878633604056	5.159056401085073	0.031034275137675368
	gen355ind619	0.3494435960213828	9.560161689534999	6.982195518301455	0.002124882257881699	0.6370324421988849	0.005526143565734943	0.0094394190939295	6.035444735833453	0.010037408993885867	8.851401697479426	0.02751572208648527
	gen359ind664	0.34967776565788383	5.533894145988513	7.183494883973594	0.0026065404786423637	0.3146538709562584	0.00625925003727617	0.0016282479173958388	6.5172348956735835	0.011507788040593315	4.069424484203413	0.033617246125710674
	gen354ind778	0.3497132230300614	7.1905514997043625	6.317616944970217	0.05208250636542947	0.7918737377442597	0.006997447776146542	7.160151912648954e-05	5.8690328371005895	0.25253301338644246	9.939826551493141	0.037494623252921626
	gen358ind458	0.3498313390277279	3.0848020966129313	8.430685266185723	0.029840660243449536	0.5092632702923184	0.0054850019824984695	0.006748277355644127	7.699530827447371	0.15595074111246243	6.565234632373966	0.028598611703612883
	gen345ind663	0.34984015758016285	9.560161689534999	2.764550386948515	0.002124882257881699	0.6955465479380621	0.005526143565734943	0.08891067071884937	2.4991731130155217	0.010037408993885867	9.00599433856732	0.02751572208648527
	gen328ind826	0.3499765172790102	3.6669699780112213	2.300943510492187	0.0024694960375974315	0.6577948474890891	0.005662552509620821	0.0001532297913113541	2.1355140437909625	0.012630793561594763	8.316570423532719	0.03034576831345814
