#	Simulation	Obj	k2	k3	k4	k6	k8	k_2	k_3	k_4	k_6	k_8
	gen708ind390	0.335342555369626	9.775433314761749	9.914489399957386	0.0018125271389777225	0.7844851505530557	0.0060244868459111535	0.00020268080134763688	9.17818596668086	0.008342482381747646	9.948795377378387	0.03194344734350919
	gen712ind788	0.33534262117143226	9.861052803070695	9.535489261096604	0.0018227937512568	0.7885391219066296	0.006072542040504557	0.00011635379300998873	8.894519642219466	0.008299478045985131	9.884386540962195	0.03178528994176258
	gen713ind699	0.33534262430911926	8.980739349517231	9.987939832286289	0.0018346908041948647	0.7815977056843774	0.006013450715859992	0.00011713886141031748	9.261298545806014	0.008393050162582176	9.884211584191679	0.03205296074802548
	gen724ind866	0.3353431190905486	9.335662707161465	9.850910142531484	0.0018137736703335366	0.7783611007037037	0.0061040679303299705	0.0002860003379385182	9.183671801901031	0.008294800222964228	9.768084790101538	0.03228746484482983
	gen711ind671	0.335343566044702	9.772335539485432	9.914489399957386	0.0018125271389777225	0.7844851505530557	0.0060244868459111535	0.00020268080134763688	9.17818596668086	0.008342482381747646	9.948795377378387	0.03194344734350919
	gen720ind152	0.3353441235563561	9.345592224095654	9.920961438068058	0.0018908024018346298	0.7824640497959211	0.006187561122271847	0.00024010990518262177	9.238027409876453	0.008701574628892208	9.829252451982201	0.03271613891668914
	gen722ind395	0.3353446016599505	9.952405925355976	9.988007018672425	0.0018765517512591503	0.7708822474785186	0.006073937710649804	0.0005270261352538871	9.251171206102363	0.008567580086910795	9.758171273177279	0.03244771482602973
	gen715ind387	0.33534517110977613	7.973301475787821	9.981484585041255	0.0018779694452532524	0.7910406919371348	0.005978758374078135	0.00013785394356442701	9.289474727264713	0.008634519923324193	9.95369473998786	0.03148943051178324
	gen717ind678	0.33534518614731534	9.743388384241092	9.97779322296182	0.0019176572137398836	0.7727224791525431	0.006095494960528827	8.68125899202538e-05	9.272941351088281	0.008779396325900938	9.733517032860165	0.031985185058264164
	gen719ind560	0.335346872592079	9.89047747172891	9.952562502276395	0.0018255817311287473	0.7904480399497221	0.006052821527857406	0.013855633832353664	9.27193162690262	0.008402544494385817	9.918010127268007	0.031918833410911444
	gen721ind662	0.33534758435820267	9.3932605620252	9.907970942058704	0.0018377482006199386	0.7786588894523806	0.006037479149906455	0.0010666400038242608	9.202717414855698	0.008273935198134387	9.815702301863023	0.031865202424536505
	gen722ind416	0.33534848188664124	9.763520163482548	9.97207267782612	0.0019181816630220827	0.7787471577739311	0.0060368283262321855	0.0013254883014706966	9.219814534441957	0.008764882258240176	9.874763786044163	0.03208067587727073
	gen699ind668	0.33534970765728744	9.683533286773331	9.65353861242179	0.001891102802736675	0.7750412688303212	0.0060866571365055175	0.002833968242798069	8.995543474929637	0.008700354924010173	9.731251162381975	0.03209826477127172
	gen720ind318	0.3353505321908388	8.8975109293187	9.920961438068058	0.0018639921709123783	0.7918004231387281	0.00612622981058784	0.00015291610158327647	9.289006127591552	0.008559983815155246	9.870169607134352	0.03230257992467817
	gen713ind280	0.33535150378454565	9.538658702908439	9.980727955439278	0.0018993999840015425	0.7864475156744	0.006054037116062348	5.575560039207866e-05	9.220616748533217	0.008711500246183976	9.972755496096156	0.032089252192839104
	gen724ind189	0.33535191902361317	9.39031395513576	9.947618966026422	0.0018022671215094813	0.7847440513081404	0.006008067008295934	0.0002456735785996059	9.238027409876453	0.00822440177787945	9.90952480161872	0.03190102924016682
	gen717ind343	0.3353520567996903	9.712120650944506	9.716675002648055	0.0018630879555117125	0.7637291064702968	0.006100941277603266	0.0008397352874107177	9.032560130540906	0.008474328746149786	9.618503739052267	0.032162743117300975
	gen716ind400	0.33535220464739285	8.496402888934727	9.981484585041255	0.0018519881953802653	0.7689645606500047	0.006090458943094996	0.0009489296430470881	9.289474727264713	0.008444468320041507	9.666637173747908	0.032059548236278816
	gen719ind916	0.3353522824916454	9.670947538151452	9.921486362288729	0.001839183340204427	0.7726070851416772	0.00610155722663831	0.0003503163779183329	9.247973352095208	0.008470484822119461	9.688817303859233	0.032082117456829366
	gen724ind811	0.3353522846737579	9.307767278120837	9.850406055891323	0.0018725262047034072	0.78818231819498	0.006132027182053815	0.0005486572240402128	9.153341930576072	0.008592774411830288	9.92392087311314	0.03267079942854551
	gen717ind722	0.33535260843567377	9.639996493764261	9.767833020183048	0.0018509289952400713	0.7881770513412578	0.0060724143330299265	0.002444032164960134	9.057356865150746	0.008413374354293015	9.949128575151018	0.031878073502061934
	gen721ind394	0.33535287526552404	9.538658702908439	9.986534805962078	0.0019452186167412651	0.7808467265940175	0.006054534282885459	6.341719534756974e-05	9.256949530831125	0.008959224842892468	9.874948239432378	0.03221017407243463
	gen722ind717	0.3353538262419091	9.65594624148363	9.677867845556449	0.0018503329875428013	0.7653860922088671	0.006071233832076967	0.0015807558032581743	9.009842781223373	0.008420646709315622	9.62535252659128	0.03208843022218463
	gen723ind48	0.3353540472800455	9.41595048222177	9.988632730829558	0.0019176572137398836	0.7706719874063056	0.00605533314609161	8.68125899202538e-05	9.272941351088281	0.008779396325900938	9.733517032860165	0.031985185058264164
	gen720ind264	0.3353541990572874	9.71875053614869	9.902617465888563	0.0018893862576686198	0.7825931829482086	0.006095570767399474	0.003495868480652782	9.172075405450297	0.008752768515861936	9.900739856751596	0.03246683710406151
	gen722ind199	0.335355339218258	8.464376003397517	9.978701900856427	0.0018321838763754076	0.7844509783256206	0.005992567142175778	0.00010949691269810978	9.289474727264713	0.008329917082959765	9.860439206057483	0.03178778007645865
	gen722ind411	0.33535607194183575	8.505814900414281	9.981484585041255	0.0018109313644108053	0.7844509783256206	0.00608902769561029	2.480345827833284e-05	9.289474727264713	0.008242806696421166	9.861696406212793	0.03233828285853953
	gen718ind638	0.3353564717723033	9.904000646721027	9.882921523666305	0.0018458301333384778	0.7511734843612196	0.006081538952099719	1.8669956758837467e-05	9.154612784563879	0.008427510353867249	9.513133930374032	0.032225587304181576
	gen716ind267	0.3353571599296792	9.775433314761749	9.722866763187035	0.0018331288198237385	0.7823892180198042	0.006059294709078292	0.00020268080134763688	8.979492728292568	0.008342482381747646	9.948795377378387	0.03194344734350919
	gen713ind33	0.3353571599296792	9.775433314761749	9.722866763187035	0.0018331288198237385	0.7823892180198042	0.006059294709078292	0.00020268080134763688	8.979492728292568	0.008342482381747646	9.948795377378387	0.03194344734350919
